quizzes,solutions
806000010025004090070020000001832500000700300042500007000091804603080200904073060,836957412125364798479128653791832546568749321342516987257691834613485279984273165
000036098000800002084070650570002103200401000090000080050190000003605907120740036,712536498965814372384279651576982143238451769491367285657193824843625917129748536
063908140000050209010470003000000050740032600008501002250607010800004970009000400,563928147487153269912476583321769854745832691698541732254697318836214975179385426
400002065983040000062097004070308520000000010090600008058000100100209307000750406,417832965983546271562197834674318529825974613391625748758463192146289357239751486
009015400070000000801300260005093010000800026000700300607940502043020001580000700,329615478476289153851374269265493817734851926198762345617948532943527681582136794
100890602000050040970003008005900000002185700000400930410602053086010000200540090,153894672628751349974263518745936281392185764861427935419672853586319427237548196
008090170023607084090000005007040308600020040180309006970460003005001200000870050,468593172523617984791284635257146398639728541184359726972465813845931267316872459
061090007700035100200700698900280050502400000034076001600050073000904800180000060,461892537798635142253741698916283754572419386834576921649158273327964815185327469
006005003000870095020400000063090150180040700200503086702050008009200004830061000,976125843341876295528439671463798152185642739297513486712354968659287314834961527
200031050350002409008709000012380560070000180006000000003204071090070048000610900,269431857357862419148759326912387564475926183836145792583294671691573248724618935
510026800009500704080000006005009031320067000400250080002804009037010050800090000,514726893269538714783941526675489231328167945491253687152874369937612458846395172
090605380200809640001000000300000910570021803064003200000067520002040096800500007,497615382235879641681234759328756914579421863164983275943167528752348196816592437
270005003000400000016080470040001059030007208100968000397000106000020900805006030,274615893983472561516389472748231659639547218152968347397854126461723985825196734
900100007040680190200004050605300000070016800083240000800900726520007940010000003,958123467347685192261794358695378214472516839183249675834951726526837941719462583
409070623000100000570020800000800306700904580350207000003000950080041260107009000,419578623832196745576423819294815376761934582358267194643782951985341267127659438
400080370500700100860013000310006400070000280000509003026300040140000725708100006,491685372532794168867213594319826457675431289284579613926357841143968725758142936
324900601008000795500800000010070450000006203670340000001000068750030040000012900,324957681168423795597861324813279456945186273672345819231794568759638142486512937
600030800500720304002065090000057080428000017030001906050600079009000420004018000,697134852581729364342865791916457283428396517735281946853642179169573428274918635
054820030003040008090005007402600309010000060308010570240087001600500000030400200,754829136123746958896135427472658319519273864368914572245387691681592743937461285
300074026045600870000100900480205093000491005006080000000700000007003208060920140,319874526245639871678152934481265793732491685956387412824716359197543268563928147
810035007370001062005000080064078093032540700007090000090020400050004006040607130,816235947379481562425769381564178293932546718187392654691823475753914826248657139
050000300600810009312005000700180042400007008006290000093070800805420001170600020,958742316647813259312965487739186542421357698586294173293571864865429731174638925
406000508280005007079062000020517039003400000008023016010030000007000290960004005,436791528281345967579862143624517839193486752758923416815239674347658291962174385
009625000100004080072100900030872010095300802000000076401530600000001003006900028,849625731163794285572183964634872519795316842218459376421538697987261453356947128
000308064003020005001009000008060000542070036090050712020400073600130058805007020,957318264483726195261549387718263549542971836396854712129485673674132958835697421
500800007006005204010206090703000480690001500008530000087300060400062000000710309,529843617876195234314276895753629481692481573148537926987354162431962758265718349
